country,year,yearcode,urbpop,urbpopgr,gdpgr,gdppcgr,gnigr,gnipcgr,tradegdp,realir,infl,inflgdpdef,birthrate,unemp,gini,gdp_pppcidmil,gdppc_pppcid,or_percentgdp,gniatlas_curmil,popmil,popgr,landarea,lfb,health_pccur
Arab World,2003,YR2003,53.73657897,2.848885077,5.507811239,3.21179957,5.723363464,3.422661048,72.88462954,,,5.704801159,27.827234,,,1817732109778.4400,5968.853159,22.46510808,2767.993711,304536241.9,2.224563159,13623810,68.37896195,107.5019726
Arab World,2004,YR2004,54.08257079,2.936294241,7.075816535,4.691200143,6.737725783,4.360638793,80.76439703,,,10.32933844,27.55196127,14.53092288,,2006228591208.5500,6441.102566,28.70927845,3146.28579,311472852.8,2.277762016,13623800,68.64676991,120.3858277
Arab World,2005,YR2005,54.46057575,3.026166351,5.438518548,3.056800769,5.849834701,3.458825829,86.65627172,,,11.96643161,27.29792776,,,2181928537608.6200,6846.958301,35.71426453,3605.405745,318671217.4,2.311072886,13623810,68.89128898,134.7402995
Arab World,2006,YR2006,54.87244892,3.144951051,6.02232017,3.567011475,5.391621181,2.950918473,88.02017671,,,10.83882937,27.03537895,11.33421964,,2386272052676.4400,7314.779783,36.89335737,4104.234617,326226096.1,2.370743985,13623870,69.13079982,152.9030684
Arab World,2007,YR2007,55.29288536,3.192810575,4.954719541,2.486684071,4.214105829,1.763486069,93.49606165,,,6.206637182,26.76890547,10.17126363,,2578072406463.9900,7716.882382,34.618112,4646.809422,334082117.5,2.408152329,13623890,69.36965055,178.6825941
Arab World,2008,YR2008,55.65227298,3.058769712,5.949376934,3.473015702,,,97.19079312,,,14.60217944,26.4740085,9.689710585,,2789902996519.9200,8155.762555,39.33397656,5401.550939,342077516.1,2.39324351,13623900,69.61082115,221.4797833
Arab World,2009,YR2009,55.99491097,2.96145641,2.282953915,-0.047367567,,,85.58562857,,,-4.329862771,26.18252102,,,2912704234735.7300,8320.756863,24.72035696,5543.458592,350052799.6,2.331425822,13621380,69.86250566,241.068812
Arab World,2010,YR2010,56.42765293,3.022644166,3.612197853,1.349491804,,,83.59805722,,,9.328271058,25.88273135,,,3044213494897.1600,8506.526135,15.20263206,,357868000,2.232577598,13621380,70.12059966,246.9509833
Arab World,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Argentina,1993,YR1993,88.02,1.696279866,5.906919494,4.529364286,6.515463096,5.129992424,16.2231515,,10.6114941,-1.466659949,21.064,10.10000038,44.89,253396236018.4430,7456.770497,1.206193914,7100,33982035,1.309256048,2736690,72.1717561,
Argentina,1994,YR1994,88.36,1.667133189,5.836200697,4.488457188,5.744508497,4.397932619,18.12188027,7.010103669,4.177347244,2.849322534,20.797,12.10000038,45.96,273645266228.7280,7950.100749,1.165573444,7570,34420352,1.281601472,2736690,72.39843902,
Argentina,1995,YR1995,88.7,1.639368279,-2.845209611,-4.05718741,-3.252278703,-4.459178433,19.72411324,14.23103524,3.37611685,3.16519186,20.5,18.79999924,48.91,272044572445.2860,7805.001396,1.382289605,7360,34855160,1.255317203,2736690,72.62363415,616.8915567
Argentina,1996,YR1996,88.98,1.546837315,5.526689828,4.234927301,5.285142515,3.996336793,21.46781205,10.56879594,0.155695901,-0.052422213,20.174,17.20000076,49.52,292163030586.6680,8279.595743,1.774062877,7730,35287113,1.231663709,2736690,72.84629268,620.2677991
Argentina,1997,YR1997,89.26,1.5192788,8.111046758,6.816024287,8.01154635,6.717715759,23.3013249,9.751697421,0.527258257,-0.463954028,19.824,14.89999962,49.11,321949569623.5220,9014.425582,1.619340457,8140,35714929,1.205095418,2736690,73.06739024,671.2730757
Argentina,1998,YR1998,89.54,1.481523036,3.850178869,2.643932793,3.45582672,2.254161144,23.3166026,12.55428147,0.920336467,-1.705205209,19.462,12.80000019,50.74,338753698504.6280,9374.762825,0.917400096,8010,36134642,1.168323675,2736690,73.28646341,687.8310352
Argentina,1999,YR1999,89.82,1.430590893,-3.385457053,-4.459944973,-3.535943896,-4.608758194,21.3220784,13.1175017,-1.16689547,-1.836587325,19.1,14.10000038,49.81,332081937056.7750,9087.919693,1.348911649,7560,36541029,1.118369408,2736690,73.50346341,706.955029
Argentina,2000,YR2000,90.1,1.372021265,-0.788998922,-1.835838908,-0.8243577,-1.870824593,22.40473611,9.945082382,-0.935939412,1.037277263,18.754,15,51.11,336589985872.6130,9114.094882,2.356169587,7460,36930709,1.060771569,2736690,73.71797561,688.9713382
Argentina,2001,YR2001,90.36,1.288815408,-4.408839698,-5.360614821,-4.622195263,-5.571846064,21.73878423,29.12029935,-1.066635508,-1.095778846,18.442,18.29999924,53.36,329044801452.4970,8821.076034,2.058487406,6990,37302116,1.00066271,2736690,73.9295122,677.7793624
Argentina,2002,YR2002,90.62,1.235108214,-10.89448482,-11.73502261,-15.5328189,-16.32960301,40.48968943,16.1797349,25.86849787,30.55528154,18.176,17.89999962,53.79,297960248540.8780,7912.408273,5.342494121,4040,37657340,0.94778345,2736690,74.13860976,225.2235295
Argentina,2003,YR2003,90.88,1.195620721,8.837040783,7.852066485,10.54619217,9.545750071,39.17280118,7.828945138,13.44284929,10.49560805,17.958,16.10000038,54.72,331280808381.5190,8717.629017,4.820231812,3670,38001251,0.909119147,2736690,74.34429268,283.148017
Argentina,2004,YR2004,91.14,1.175178016,9.029573322,8.064061252,9.541753261,8.571705578,43.42471481,-2.237738396,4.415717923,9.22065119,17.789,12.60000038,50.18,371429304440.7340,9687.578704,5.349191824,3580,38340778,0.88949493,2736690,74.54558537,332.1447059
Argentina,2005,YR2005,91.4,1.168768482,9.178950217,8.218170745,11.88569832,10.90109935,44.25665289,-2.459790682,9.639399546,8.840489896,17.661,10.60000038,49.28,419048847404.3570,10833.40561,6.256013645,4460,38681174,0.883899219,2736690,74.74146341,399.8610148
Argentina,2006,YR2006,91.6,1.100576917,8.466062712,7.513601166,9.837557697,8.873052787,43.99161503,-4.231260497,10.90112453,13.42627796,17.563,10.10000038,47.72,469309372191.9360,12026.21915,6.472695043,5170,39023850,0.881997595,2736690,74.93143902,464.2193011
Argentina,2007,YR2007,91.8,1.096300832,8.653336846,7.703322767,9.121399166,8.167292568,44.96367288,-2.806104849,8.831412989,14.25823933,17.476,8.5,47.37,524917389321.9070,13333.58335,5.689149243,6050,39368066,0.878198237,2736690,75.11497561,562.4089344
Argentina,2008,YR2008,92,1.093257336,6.75843942,5.827711952,6.528385908,5.599664064,45.12583853,0.335695992,8.584013752,19.06845032,17.385,7.800000191,46.26,572599835623.6060,14417.97701,6.137434891,7190,39714298,0.875629394,2736690,75.29253659,698.4512684
Argentina,2009,YR2009,92.2,1.090026538,0.850241476,-0.026220467,-0.095343812,-0.963587931,37.35352484,5.162459483,6.282774315,9.977458276,17.279,8.600000381,46.13,587997147342.7250,14677.00687,3.673106905,7580,40062470,0.872871186,2736690,75.46409756,734.093418
Argentina,2010,YR2010,92.4,1.086293692,9.160916925,8.216766294,9.557281525,8.609702672,40.10666835,-4.176488317,10.78011543,15.37617236,17.154,,44.49,647063721323.9860,16011.6728,3.958183487,8620,40412000,0.869608884,2736690,75.63214634,741.8329792
Argentina,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Armenia,1993,YR1993,66.78,-2.692086665,-8.799998792,-6.646969885,2.653627253,5.077050761,107.9731486,,,1391.166461,18.274,,,3803220505.6603,1128.427182,0,330,3370373,-2.333341886,28480,68.0127561,
Armenia,1994,YR1994,66.54,-2.757209961,5.40000279,7.957150985,16.49810235,19.32450562,112.428831,,4447.865504,4107.296786,17.114,,,4090210576.1614,1243.021077,0,400,3290540,-2.397173568,28480,68.27892683,
Armenia,1995,YR1995,66.3,-2.429878035,6.899998407,9.134297402,6.813260901,9.045747009,86.11485496,-18.87949071,175.9513255,161.1639176,15.986,,,4474157549.9715,1388.122062,0,450,3223173,-2.068540696,28480,68.62046341,25.84576768
Armenia,1996,YR1996,66.06,-1.957213042,5.865400748,7.567024409,8.964267243,10.71570042,79.22956159,39.10516828,18.68118564,19.5917703,14.991,,44.42,4820456837.5174,1519.601422,0,520,3172185,-1.594565319,28480,69.02943902,29.77020884
Armenia,1997,YR1997,65.82,-1.548344123,3.321079696,4.552065625,6.615927696,7.886169037,78.54774452,30.99434939,13.96076412,17.73599451,14.199,36.40000153,,5076561480.7820,1619.402572,0,560,3134836,-1.184376478,28480,69.49163415,30.61886661
Armenia,1998,YR1998,65.58,-1.189621534,7.3,8.188155612,4.390707331,5.254781819,71.84245314,34.1346116,8.672486324,10.69849775,13.654,,,5518973641.6033,1775.10272,0,590,3109101,-0.824324324,28480,69.98553659,36.25392689
Armenia,1999,YR1999,65.34,-0.962696985,3.3,3.91756917,3.090478227,3.706794791,70.56041951,38.77366744,0.64824576,0.053804078,13.371,,36.01,5784653446.0322,1871.678161,0,610,3090624,-0.596060461,28480,70.4924878,37.83454631
Armenia,2000,YR2000,65.1,-0.839095853,5.9,6.400082702,5.681247951,6.180297659,73.91856775,33.39846306,-0.790883769,-1.373675997,13.338,,,6258487818.5640,2034.554107,0,660,3076098,-0.471110158,28480,70.98943902,40.63942267
Armenia,2001,YR2001,64.9,-0.642702766,9.556641496,9.924282911,9.884510352,10.253252,71.61719663,21.73397423,3.145904647,4.06913994,13.513,35.90000153,36.22,7012037521.9944,2287.172891,0,710,3065810,-0.335010216,28480,71.45804878,47.24273328
Armenia,2002,YR2002,64.7,-0.463468274,13.18630053,13.36167814,13.94988381,14.12644457,75.9434196,18.33274692,1.060049293,2.369787813,13.808,,35.66,8065602324.6720,2634.898983,0,800,3061067,-0.154826054,28480,71.88960976,44.17262562
Armenia,2003,YR2003,64.5,-0.326358037,14.04079506,14.0599102,13.67695036,13.69600452,82.18764655,15.5583255,4.721553366,4.561098398,14.14,,33.8,9396330111.9027,3070.140279,0,950,3060554,-0.016760267,28480,72.27839024,52.03305087
Armenia,2004,YR2004,64.3,-0.243339126,10.46784186,10.39361019,10.05511101,9.981156681,75.03721018,11.59233052,6.961261359,6.309532717,14.464,,37.79,10674061749.0377,3485.280456,0,1150,3062612,0.06722013,28480,72.61641463,67.74232334
Armenia,2005,YR2005,64.1,-0.202463687,13.86571125,13.74159354,13.54836655,13.42459475,72.03892547,14.28173191,0.642343268,3.239836251,14.743,,36.16,12559496967.7725,4096.440119,0,1470,3065954,0.109063044,28480,72.90070732,77.7122706
Armenia,2006,YR2006,64.02,0.001913952,13.19800351,13.05456292,13.96278633,13.81837663,62.60919306,11.37952804,2.892356625,4.619857667,14.96,,32.84,14679515225.6009,4781.844037,0,1920,3069844,0.12679689,28480,73.13421951,86.86695474
Armenia,2007,YR2007,63.94,0.016138743,13.74920196,13.5887266,13.35399877,13.19408096,58.33645838,12.74351141,4.407360896,4.232770382,15.125,28.39999962,30.23,17188925792.0512,5591.383784,0,2570,3074181,0.141177834,28480,73.32782927,116.2641049
Armenia,2008,YR2008,63.86,0.034264381,6.9,6.729673082,7.93754908,7.765569004,55.70286212,10.43491465,8.949953354,5.989562361,15.243,28.60000038,30.86,18775196196.3735,6097.650439,0,3340,3079087,0.159460015,28480,73.49595122,142.7182745
Armenia,2009,YR2009,63.78,0.065820003,-14.14998864,-14.31395354,-15.99318956,-16.15363413,58.47886987,15.80345155,3.406766827,2.556935052,15.302,,,16412392655.3198,5320.098664,0,3050,3084979,0.191172573,28480,73.64553659,128.774361
Armenia,2010,YR2010,63.7,0.104146715,2.096365892,1.864535819,3.875041799,3.63917289,65.36456169,9.187976159,8.181575544,9.169921916,15.291,,,16892224293.3480,5463.2032,0,3200,3092000,0.229656615,28480,73.78356098,133.4767613
Armenia,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Aruba,1993,YR1993,49.4,5.48336754,3.999586724,-2.143830639,,,240.4847813,1.794942306,5.21555996,8.649798797,17.865,,,,,,14940,72573,6.08881843,180,73.50531707,
Aruba,1994,YR1994,49.1,5.002538481,6.00060016,0.21601255,,,224.4394461,1.938065255,6.311079713,8.497252448,17.283,6.699999809,,,,,15320,76762,5.611677421,180,73.5357561,
Aruba,1995,YR1995,48.8,3.921755786,11.24182224,6.310082526,,,222.9272365,16.05948447,3.361391073,-4.704039909,16.71,,,,,,,80323,4.534627981,180,73.56360976,
Aruba,1996,YR1996,48.38,2.497177422,1.226731641,-2.119505885,,,273.0364231,6.934151518,3.225287972,3.217726455,16.156,,,,,,,83069,3.361558189,180,73.58943902,
Aruba,1997,YR1997,47.96,1.61528198,7.781030881,5.133364501,,,250.6929178,7.041068664,2.999948098,2.997850615,15.623,7.5,,,,,,85161,2.487199482,180,73.61480488,
Aruba,1998,YR1998,47.54,1.057818242,6.688119107,4.641032297,,,161.120435,8.97014639,1.869488536,1.900997975,15.116,,,,,,,86827,1.937405065,180,73.64229268,
Aruba,1999,YR1999,47.12,0.955541414,1.166555089,-0.680802349,,,,10.63871702,2.280371983,2.262272844,14.64,,,,,,,88442,1.842933673,180,73.67539024,
Aruba,2000,YR2000,46.7,1.151591252,3.682011554,1.581288186,,,,7.706379859,4.044021312,4.048308757,14.2,6.900000095,,,,,,90271,2.046928719,180,73.72009756,
Aruba,2001,YR2001,46.68,2.248185117,-0.692928686,-2.942210251,,,,8.96510038,2.883604303,2.876975848,13.799,6.900000095,,,,,,92363,2.291020843,180,73.78239024,
Aruba,2002,YR2002,46.66,2.346018549,-2.578237954,-4.877941902,,,,9.459305579,3.315774991,3.310844825,13.435,,,,,,,94596,2.388872631,180,73.86419512,
Aruba,2003,YR2003,46.64,2.337757126,1.568545552,-0.820870864,,,,9.783106677,3.657376581,1.563895735,13.103,,,,,,,96875,2.380629581,180,73.966,
Aruba,2004,YR2004,46.62,2.173399258,,,,,,,2.529938059,,12.802,,,,,,,99046,2.216290101,180,74.0877561,
Aruba,2005,YR2005,46.6,1.906743094,,,,,,,3.395625246,,12.529,,,,,,,100996,1.949652341,180,74.22497561,
Aruba,2006,YR2006,46.66,1.812503265,,,,,,,3.608711459,,12.28,,,,,,,102711,1.683830718,180,74.37414634,
Aruba,2007,YR2007,46.72,1.591787641,,,,,,,5.39120264,,12.052,5.699999809,,,,,,104225,1.463280449,180,74.52829268,
Aruba,2008,YR2008,46.78,1.368876692,,,,,,,8.957732188,,11.841,,,,,,,105526,1.240534428,180,74.68192683,
Aruba,2009,YR2009,46.84,1.152048528,,,,,,,-2.136080554,,11.648,,,,,,,106612,1.02387077,180,74.83153659,
Aruba,2010,YR2010,46.9,0.94632744,,,,,,,2.077138099,,11.474,,,,,,,108000,0.818313768,180,74.97517073,
Aruba,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Australia,1993,YR1993,85.82,1.141602023,4.085981791,3.072635503,4.569204147,3.551153368,34.99274042,8.519598176,1.813110181,0.826641921,14.7,10.89999962,,336345275861.6940,19038.05263,0.695114319,19070,17667000,0.985609098,7682300,77.87804878,
Australia,1994,YR1994,85.96,1.221508063,3.966137304,2.871450448,3.947288634,2.85280024,36.01411369,8.102599048,1.894977169,1.045982516,14.5,9.699999809,35.19,356489507192.2030,19965.8083,0.584262673,18920,17855000,1.062115878,7682300,77.87804878,
Australia,1995,YR1995,86.1,1.370753778,3.939983314,2.691921318,3.210201007,1.970901892,37.35958599,8.506856609,4.638135783,2.025042588,14.2,8.5,,377749540578.5370,20902.47568,0.601086423,19440,18072000,1.215475691,7682300,77.82926829,1574.279016
Australia,1996,YR1996,86.32,1.569010251,4.181423944,2.821620529,4.127319218,2.768221993,37.92732673,8.090839327,2.6124197,2.224974865,13.9,8.5,,402146814622.4240,21962.03455,0.612356659,20660,18311000,1.322262062,7682300,78.07804878,1767.721588
Australia,1997,YR1997,86.54,1.373267074,3.972448021,2.815763661,4.215921291,3.056528312,37.71436644,7.698986167,0.250417362,1.103551552,13.6,8.5,,425154206839.7730,22960.20991,0.523028755,22090,18517000,1.129666489,7682300,78.4804878,1766.049449
Australia,1998,YR1998,86.76,1.296130832,4.585530281,3.501163177,4.957972206,3.869743538,39.72747713,6.936161152,0.853455454,1.139002468,13.3,7.699999809,,454534025895.7220,24292.34279,0.367077946,21920,18711000,1.046071719,7682300,78.63170732,1597.620745
Australia,1999,YR1999,86.98,1.395757308,5.15985438,3.965234878,5.279858592,4.083875839,38.80690229,7.842743886,1.465428277,0.134228886,13.1,6.900000095,,480254443116.5430,25375.38007,0.411348105,21600,18926000,1.146816804,7682300,78.93170732,1754.984609
Australia,2000,YR2000,87.2,1.444884698,3.951352155,2.719328089,4.148127022,2.913770794,40.65350025,6.578271305,4.475183076,2.522461032,13,6.300000191,,506102625500.6330,26424.19597,1.017853449,21260,19153000,1.202191394,7682300,79.23414634,1728.461993
Australia,2001,YR2001,87.4,1.577453517,2.071616393,0.704562344,2.1674546,0.799116981,43.7717144,3.856063965,4.380841121,4.627978234,12.7,6.800000191,,533280467189.8540,27470.27596,0.978610713,20260,19413000,1.348358342,7682300,79.63414634,1644.80348
Australia,2002,YR2002,87.6,1.449135313,3.903791221,2.643287448,3.938701231,2.67777395,40.98689376,4.965584918,3.00317105,3.045679291,12.8,6.400000095,,567926496208.1780,28900.05273,1.089915056,20120,19651400,1.220563785,7682300,79.93658537,1858.490441
Australia,2003,YR2003,87.8,1.462046933,3.272264035,2.00571838,3.102422798,1.8379601,39.73237544,5.663220902,2.770735241,2.601926266,12.6,5.900000095,,596825796935.9480,29998.18033,1.012506986,21280,19895400,1.233996663,7682300,80.23902439,2339.219055
Australia,2004,YR2004,88,1.386883546,4.155794748,2.955235094,4.116247026,2.916143222,36.46210262,5.379645108,2.343612335,3.293192806,12.3,5.400000095,,633701186314.4650,31484.50303,0.91062989,25680,20127400,1.159352162,7682300,80.4902439,2888.976962
Australia,2005,YR2005,88.2,1.546804408,2.959140943,1.609224578,2.080459112,0.742063307,38.58752848,4.870982238,2.668732782,3.992859612,12.8,5,,667297971222.4150,32719.02501,1.036387274,30440,20394800,1.319789554,7682300,80.84146341,3157.754309
Australia,2006,YR2006,88.38,1.679101614,3.081394099,1.571870401,2.84150655,1.335495764,40.61211855,4.338087046,3.538487339,4.863432997,12.9,4.800000191,,710452874397.8410,34324.87713,1.091734971,34330,20697900,1.475227945,7682300,81.04146341,3330.212891
Australia,2007,YR2007,88.56,1.997121574,3.564177973,1.723146246,3.037185596,1.205522066,40.62125275,2.794144601,2.332361516,5.254860336,13.4,4.400000095,,764678304462.7200,36287.97269,1.17241883,37110,21072500,1.520422261,7682300,81.29268293,3956.468724
Australia,2008,YR2008,88.74,2.204474992,3.832065489,1.774598228,4.348985541,2.281275336,41.40654781,4.106966116,4.352643242,4.611955757,13.5,4.199999809,,801677962669.7920,37289.94873,1.237087591,42270,21498500,2.001429237,7682300,81.39512195,4229.033066
Australia,2009,YR2009,88.92,2.288776316,1.448372288,-0.646062417,2.372167411,0.258660654,44.71332597,1.601156465,1.82011224,4.350026144,13.4,5.599999905,,865593594288.1250,39431.73396,0.8943781,43860,21951700,2.086142001,7682300,81.54390244,3945.381307
Australia,2010,YR2010,89.1,1.775536993,2.256937114,0.664317075,1.725568994,0.141224848,39.87003192,7.178465397,2.845225682,0.093956626,12.98217921,5.199999809,,850921670835.4340,38159.63365,0.892723787,46200,22299000,1.573312455,7682300,81.69512195,4774.534907
Australia,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Austria,1993,YR1993,65.8,0.824627941,0.374328303,-0.449983032,0.404697576,-0.419863162,65.50635687,,3.625805538,2.827341055,11.9,4.300000191,,170938036455.2340,21622.30861,0.056252252,24290,7905633,0.824627941,82450,76.10634146,
Austria,1994,YR1994,65.8,0.384869547,2.212929277,1.820298881,2.085120729,1.692981284,68.35581186,,2.959065127,2.660012552,11.5,3.5,,178375624610.9930,22476.43301,0.046814734,25500,7936118,0.384869547,82450,76.45707317,
Austria,1995,YR1995,65.8,0.153106261,2.796364536,2.63909729,2.235606174,2.079196827,70.62069084,,2.250099562,1.813918042,11,3.700000048,,187168277292.6090,23548.28018,0.041081836,27560,7948278,0.153106261,82450,76.71560976,2864.751629
Austria,1996,YR1996,65.8,0.135019834,2.466643934,2.328387,3.436613601,3.297047899,72.53060043,,1.843557287,0.811976074,11,4.099999905,,194169090994.2060,24396.11462,0.049825887,29630,7959017,0.135019834,82450,76.98365854,2784.597044
Austria,1997,YR1997,65.8,0.113316608,2.308910875,2.193043548,1.777172014,1.661906895,79.00824055,,1.308335098,-0.220901926,10.1,4.199999809,,199570048983.8820,25046.31301,0.050892419,28950,7968041,0.113316608,82450,77.38756098,2539.787882
Austria,1998,YR1998,65.8,0.109728368,3.785542748,3.671723024,3.587584276,3.473981649,81.20517294,6.081028155,0.921277701,0.32032606,10,4.199999809,,209241390975.8310,26231.28065,0.027399411,27280,7976789,0.109728368,82450,77.57317073,2652.342708
Austria,1999,YR1999,65.8,0.194563153,3.539127804,3.337874658,3.090546084,2.890164864,82.92865089,5.339778188,0.56239301,0.283421088,9.655,3.700000048,,217281536106.1080,27186.27725,0.04279976,26430,7992324,0.194563153,82450,77.77560976,2663.235037
Austria,2000,YR2000,65.8,0.240466652,3.667588836,3.41860234,3.767245004,3.518019156,90.67175472,,2.395180244,0.919217018,9.6,3.5,29.15,231608400929.9940,28909.25456,0.084433712,26000,8011566,0.240466652,82450,78.02682927,2361.020094
Austria,2001,YR2001,65.94,0.595339326,0.857402601,0.472059091,0.410216263,0.026581307,93.96217821,,2.66344195,1.873800687,9.4,3.599999905,,233424466305.7270,29024.61603,0.067600059,24420,8042293,0.382799394,82450,78.52682927,2373.750741
